,title,price,link
122,"ASUS Vivobook Go 15 OLED (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cms) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit KB/Black/1.63 kg), E1504FA-LK545WS  ","54,990",https://amazon.in//ASUS-Vivobook-Windows-Backlit-E1504FA-LK545WS/dp/B0C1GJZYG4/ref=sr_1_151?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-151
123,"(Refurbished) HP Chromebook 13 G1 6th Gen Intel Core m5 FHD Thin & Light Laptop (8 GB RAM| 32 GB eMMC Storage| 13.3"" (33.8 cm) FHD| Chrome OS| WiFi| Bluetooth| Webcam| Intel Graphics)  ","13,999",https://amazon.in//Refurbished-HP-Chromebook-Bluetooth-Graphics/dp/B0D335SPLQ/ref=sr_1_17?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TMpuecSesXxO13ir63QBGp-EkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRd8O49t0dmfMWqMHv7awpjvRTwgEGaYKEFs_Z0Qma-ceTNXZbK-IYmqKzQieKY3XujvMXIV5MnJZs_BIwv3UJ9RgBojsOqkGlVYu6b-yUG3X3fzdY8e6LYqrShZMpmLADwHaggkpOqH39femdCmgF4k.BIbh5_CU1n_X_14ZgxFCDOS2_3SHKXIgmQwwfVLTBhM&dib_tag=se&keywords=laptop&qid=1720543913&sprefix=laptop%2Caps%2C322&sr=8-17
124,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","55,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_152?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-152
125,"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS  ","32,990",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS/dp/B0C1GGZYS5/ref=sr_1_153?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-153
126,"Samsung Galaxy Book3 Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)  ","58,190",https://amazon.in//Samsung-NP750XFG-KB1IN-Galaxy-Book3/dp/B0BVW6R9CH/ref=sr_1_154?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-154
127,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 64 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","69,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NDU3NDA4OTM5MTAzMTkwOjE3MjA1NDM5ODU6c3BfbXRmOjMwMDE0ODUzNDg3NTMzMjo6MDo6&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXXR9HQM%2Fref%3Dsr_1_155_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543985%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
128,"Lenovo IdeaPad Slim 1 Intel Celeron N4020 14"" (35.5cm) HD 220nits Thin and Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/1Yr Warranty + ADP/3months Game Pass/Cloud Grey/1.3Kg), 82V6006EIN  ","25,790",https://amazon.in//Lenovo-Anti-Glare-Warranty-Platinum-81WQ00NXIN/dp/B0B7R7HFKL/ref=sr_1_156?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-156
129,"(Renewed) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (16 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  ","21,895",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0CBJZWJQL/ref=sr_1_157?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-157
130,"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray  ","56,990",https://amazon.in//MagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint/dp/B0CXLN6D7W/ref=sr_1_158?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-158
131,"Infinix Y1 Plus Neo Intel Celeron Quad Core 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL30 Thin and Light Laptop (15.6 Inch, Grey, 1.76 Kg)  ","24,990",https://amazon.in//Infinix-Plus-Intel-Celeron-Quad/dp/B0CBQVZLJ7/ref=sr_1_159?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-159
132,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","37,150",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_160?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-160
133,"HP Pavilion 15, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1147AU  ","58,990",https://amazon.in//HP-Pavilion-15-6-inch-graphics-eh1147AU/dp/B0CTHYJH41/ref=sr_1_161?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-161
134,"ASUS VivoBook 15 (2021) Thin and Light Laptop, Dual Core Intel Celeron N4020, 15.6-inch (39.62 cm) HD, (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W  ","21,530",https://amazon.in//ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_18?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TMpuecSesXxO13ir63QBGp-EkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRd8O49t0dmfMWqMHv7awpjvRTwgEGaYKEFs_Z0Qma-ceTNXZbK-IYmqKzQieKY3XujvMXIV5MnJZs_BIwv3UJ9RgBojsOqkGlVYu6b-yUG3X3fzdY8e6LYqrShZMpmLADwHaggkpOqH39femdCmgF4k.BIbh5_CU1n_X_14ZgxFCDOS2_3SHKXIgmQwwfVLTBhM&dib_tag=se&keywords=laptop&qid=1720543913&sprefix=laptop%2Caps%2C322&sr=8-18
135,"HP Victus Windows 11 Home Gaming Laptop,Amd Ryzen 7 7840Hs Ai Powered,6Gb Rtx 3050 Gpu,16.1-Inch (40.9 Cm),95W Tgp,Fhd,IPS,144Hz,16Gb Ddr5,1Tb Ssd,Rgb Backlit Kb,B&O (Mso,Blue,2.29 Kg),S0089Ax  ","85,990",https://amazon.in//HP-Powered-16-1-inch-Backlit-s0089AX/dp/B0CNR7KRSC/ref=sr_1_162?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-162
136,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/1TB SSD/6GB RTX 3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","65,990",https://amazon.in//Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32QRT3L/ref=sr_1_163?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.ZW3FN2kQL2DuB6KyTgMXDSDg0PXfLUtrsIU7oUhos8qWiB_iDt3RD2GZekwfpfXarTiL8f4V-yzOVxbDaKJlMZliTpnWrWezQYSrk-xT5t2vnz-wkL2tBRmfRqWWM9DYDs1y-5MmAJ1ZhBz-T9N3Chcop1pjCu6CZ_4Oxfg_BgrYg94K-5FHlCLyVcN387MP8tjHQwcsBJjywKQgs1kT60sP8O9h69udsgz42wC05Ck.Dtuk8bIEkn1uu0e6_HwVXGDUqkWZH-tIal9vTVHWT8s&dib_tag=se&keywords=laptop&qid=1720543985&sprefix=laptop%2Caps%2C322&sr=8-163
137,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","52,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDI2NzY3MDk5Njg4MTkwOjE3MjA1NDM5OTI6c3BfYXRmX25leHQ6MzAwMTk3MTI3MTI4MTMyOjowOjo&url=%2FDell-Vostro-Metal-i5-1235U-35-56Cms%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_161_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543992%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
138,"(Refurbished) Dell Latitude Laptop 7390 Intel Core i7 Mobile-8th Gen Processor, 32 GB Ram & 512 GB SSD, 13.3 Inches FHD 1080p 1.17KG Light Weight Notebook Computer  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDI2NzY3MDk5Njg4MTkwOjE3MjA1NDM5OTI6c3BfYXRmX25leHQ6MjAxMjQ0NDMxNzc1OTg6OjA6Og&url=%2FDell-Latitude-Mobile-8th-Processor-Notebook%2Fdp%2FB0BVZZ747P%2Fref%3Dsr_1_162_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543992%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
139,"HP Pavilion x360 2-in-1 Laptop IntelÂ® Coreâ„¢ i7-1355U / 35.6 cm (14 inch) FHD,multitouch-enabled, IPS,5 MP Camera,(16GB /512 GB/IntelÂ® IrisÂ® Xáµ‰ Graphics/Win 11/B&O/Backlit Keyboard/MSO),14-ek1021TU  ","86,928",https://amazon.in//HP-Pavilion-x360-multitouch-Enabled-14-ek1021TU/dp/B0CBBWW9YW/ref=sr_1_163?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg&dib_tag=se&keywords=laptop&qid=1720543992&sprefix=laptop%2Caps%2C322&sr=8-163
140,"HP 15s 12th Gen Intel Core i5 1235U, 15.6-inch(39.6 cm) FHD, Anti-Glare Laptop (8GB/512 GB/Intel Iris Xáµ‰ Graphics/Win 11/Dual Speakers/Backlit KB/ 1.69kg/Natural Silver, 15s-fr5010TU  ","46,625",https://amazon.in//HP-15-6-inch-Anti-Glare-Graphics-15s-fr5010TU/dp/B0CRF1BYX9/ref=sr_1_164?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg&dib_tag=se&keywords=laptop&qid=1720543992&sprefix=laptop%2Caps%2C322&sr=8-164
141,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Alexa Built-in/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","78,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_165?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg&dib_tag=se&keywords=laptop&qid=1720543992&sprefix=laptop%2Caps%2C322&sr=8-165
142,"ASUS Vivobook 15, Intel Core i7-12650H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ741WS  ","64,990",https://amazon.in//ASUS-Vivobook-i7-12650H-Laptop-X1502ZA-EJ741WS/dp/B0C5N2SM8K/ref=sr_1_166?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg&dib_tag=se&keywords=laptop&qid=1720543992&sprefix=laptop%2Caps%2C322&sr=8-166
143,"(Refurbished) HP EliteBook 6th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD Display/Windows 11/MS Office/WiFi/BT/Webcam/Intel Graphics)  ","24,499",https://amazon.in//Refurbished-HP-EliteBook-Display-Graphics/dp/B0CY5L78B9/ref=sr_1_167?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg&dib_tag=se&keywords=laptop&qid=1720543992&sprefix=laptop%2Caps%2C322&sr=8-167
144,"Lenovo LOQ Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 21/3 Month Game Pass/Grey/2.4Kg), 83DV00BHIN  ","75,990",https://amazon.in//Lenovo-i5-13450HX-300Nits-Graphics-83DV00BHIN/dp/B0CX8V9C7D/ref=sr_1_168?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.mjeacelAdiY_vOfox3CCz_WGXTKxc_FJM7Lkrs-Hfi4cTgnBHbV-Lt9BrlpS63O1ZTzcsgjSIHWnk_N2yYhKJNxKU5RolrViSWdS_ZZSRbPl3uowKAZtsVGleFm_6L8OlCMiuwO-eLofVwdYG_avObhCm5qz0TRuBadJnf4UnrFIPJwuYi4Ax1JWOfvuwoQVd8KF5jeZG9nZAf7Nv0bqvD7jmRHmFCK02nJ3fR9mq-o.am7tJ_C837Dx_lX4cq5nbUpKWVwiqyLySrQ_arHivRg&dib_tag=se&keywords=laptop&qid=1720543992&sprefix=laptop%2Caps%2C322&sr=8-168
145,"(Refurbished) Dell Latitude E5450 5th Gen Intel Core i5 Thin & Light HD Laptop (16 GB RAM/256 GB SSD/14"" (35.6 cm) HD Display/Windows 10 Pro/MS Office/WiFi/BT/Webcam/Intel Graphics)  ","17,289",https://amazon.in//Refurbished-Dell-Latitude-Display-Graphics/dp/B0CY5GVCQ2/ref=sr_1_19?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TMpuecSesXxO13ir63QBGp-EkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRd8O49t0dmfMWqMHv7awpjvRTwgEGaYKEFs_Z0Qma-ceTNXZbK-IYmqKzQieKY3XujvMXIV5MnJZs_BIwv3UJ9RgBojsOqkGlVYu6b-yUG3X3fzdY8e6LYqrShZMpmLADwHaggkpOqH39femdCmgF4k.BIbh5_CU1n_X_14ZgxFCDOS2_3SHKXIgmQwwfVLTBhM&dib_tag=se&keywords=laptop&qid=1720543913&sprefix=laptop%2Caps%2C322&sr=8-19
